,user,text,cleaned_text,Sentiment_Polarity,Expression Label
126,thespinaltapper,RT @fred_guttenberg: This rising COVID trend was both PREDICTABLE and PREVENTABLE.   This rising trend is the fault of this administration…,rt fredguttenberg rising covid trend predictable preventable rising trend fault administration ,-0.2,negative
127,seralvgon1,RT @KaivanShroff: Scientific American never backed a presidential candidate before 2020.   They endorsed @JoeBiden.   The Taliban have also…,rt kaivanshroff scientific american never backed presidential candidate endorsed joebiden taliban also ,0.0,Neutral
128,maryruthedk,@DishonestyA @garrettschabb @ajemh10 @TheRealHoarse @sladesr @realDonaldTrump @JoeBiden You mean he will do what th… https://t.co/vfztarBz9V,dishonestya garrettschabb ajemh therealhoarse sladesr realdonaldtrump joebiden mean th httpstcovfztarbzv,-0.3125,negative
129,turnermelodie12,RT @TurnerJanelle: My 13 year old was just diagnosed with Hashimoto's Disease.  She's terrified that preexisting coverage will be taken awa…,rt turnerjanelle year old diagnosed hashimotos disease shes terrified preexisting coverage taken awa ,0.1,positive
130,kathyc753,RT @VicToensing: Nasty Democrat  #ChrisWallace criticized a real journalist @brithume for having “controversial view” re @JoeBiden being se…,rt victoensing nasty democrat chriswallace criticized real journalist brithume controversial view joebiden se ,-0.08333333333333333,negative
131,khaleesi284ac,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
132,barbkiser,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
133,pewpewbrain,@KamalaHarris @JoeBiden Nice editing.  Might work on those who didn’t watch but you won’t fool anyone else. Shame on you. Not VP material.,kamalaharris joebiden nice editing might work watch fool anyone else shame vp material,0.6,positive
134,lschwimmer,@JoeBiden I would like to get clarification that you mis-spoke by saying the public doesn’t need to know your thoug… https://t.co/KvYXV9LdVT,joebiden would like get clarification misspoke saying public need know thoug httpstcokvyxvldvt,0.0,Neutral
135,beguine2014,@JoeBiden You're walking in your sleep?,joebiden youre walking sleep,0.0,Neutral
136,Blackjunque,RT @MollyJongFast: I long for boring presidential tweets that extol platitudes and beg us to be our better selves.,rt mollyjongfast long boring presidential tweet extol platitude beg u better self,-0.18333333333333335,negative
137,hebert247,@JoeBiden Vote Trump America 🇺🇸,joebiden vote trump america ,0.0,Neutral
138,MarineTunTavern,RT @fred_guttenberg: This rising COVID trend was both PREDICTABLE and PREVENTABLE.   This rising trend is the fault of this administration…,rt fredguttenberg rising covid trend predictable preventable rising trend fault administration ,-0.2,negative
139,JunicusPublius,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
140,hype453,@dizzy_roach @DLamomt @collectmmnt @JoeBiden I want answers,dizzyroach dlamomt collectmmnt joebiden want answer,0.0,Neutral
141,jjlucas54550190,RT @_Jacquelyn2020: My 1st year ever #Voting !!!!! Thrilled to do it for @JoeBiden who else is with me?!!!!!! 🙃🙂🥰🥰 #vote,rt jacquelyn st year ever voting thrilled joebiden else vote,0.6,positive
142,wombat_5606,"RT @WalshFreedom: I’m a conservative. I believe @realDonaldTrump is unfit. Therefore, I’m voting for the ONLY person who can beat Trump, @J…",rt walshfreedom conservative believe realdonaldtrump unfit therefore voting person beat trump j ,0.0,Neutral
143,VetAgainatTrump,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
144,JenniferErinD,"@MrDucks16 @melly_momma @NBCNews @JoeBiden @realDonaldTrump Explain Texas’ handling of covid to me, please.",mrducks mellymomma nbcnews joebiden realdonaldtrump explain texas handling covid please,0.0,Neutral
145,Forensics4Real,@JoeBiden So you're gonna lock us down again?  You're off your meds again,joebiden youre gonna lock u youre med,0.0,Neutral
146,JennyLynnHere,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
147,karenaboylan,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
148,UhlmannDonna,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
149,fredlmyb,"RT @IngrahamAngle: Joe Biden and his unaccountable “experts” will keep you locked down for most of next year, but you don’t “deserve” to kn…",rt ingrahamangle joe biden unaccountable expert keep locked next year deserve kn ,0.0,Neutral
150,LAinSouthernNJ,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
151,moom2326,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
152,DoNotTrustTrump,"RT @WalshFreedom: I’m a conservative. I believe @realDonaldTrump is unfit. Therefore, I’m voting for the ONLY person who can beat Trump, @J…",rt walshfreedom conservative believe realdonaldtrump unfit therefore voting person beat trump j ,0.0,Neutral
153,laxdad123,RT @RichardGrenell: . @JoeBiden just left the stage and walked over to people - WITHOUT A MASK.   Where is @Acosta and @kaitlancollins and…,rt richardgrenell joebiden left stage walked people without mask acosta kaitlancollins ,0.0,Neutral
154,sshqt5,RT @ewarren: Road trip to New Hampshire and Maine with Bruce! Heading up to talk with voters about @JoeBiden and @KamalaHarris and what’s a…,rt ewarren road trip new hampshire maine bruce heading talk voter joebiden kamalaharris ,0.13636363636363635,positive
155,PiperLPierson,@JoeBiden #BidenHarris2020 @SpeakerPelosi and @SenKamalaHarris have a plan https://t.co/bJ6OO4D2aZ,joebiden bidenharris speakerpelosi senkamalaharris plan httpstcobjoodaz,0.0,Neutral
156,mskmac,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
157,V4NA_news,Climate activist @GretaThunberg calls on #Americans to get organised &amp; get everyone to vote for @JoeBiden (D).   Sh… https://t.co/78ltW2cMad,climate activist gretathunberg call american get organised amp get everyone vote joebiden sh httpstcoltwcmad,0.0,Neutral
158,icecreamwix,RT @fred_guttenberg: This rising COVID trend was both PREDICTABLE and PREVENTABLE.   This rising trend is the fault of this administration…,rt fredguttenberg rising covid trend predictable preventable rising trend fault administration ,-0.2,negative
159,lblume79,RT @mariashriver: This is good for my mental health knowing that this man @JoeBiden will soon be leading us all forward. He will turn down…,rt mariashriver good mental health knowing man joebiden soon leading u forward turn ,0.3,positive
160,BrainchildTM,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
161,ScottVarney501,RT @Analisa_Swan: Proud to stand w/my Congressman @RepAdamSchiff at today’s food drive led by Adam! Adam’s a leader for our district #CA28…,rt analisaswan proud stand wmy congressman repadamschiff today food drive led adam adam leader district ca ,0.8,positive
162,m223300751,@JoeBiden Thank Chinese Covid19 if you are elected nothing else.,joebiden thank chinese covid elected nothing else,0.0,Neutral
163,DeniseP28893620,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
164,lssullivan8,@JoeBiden Dem.Governors keep businesses closed with lockdown.Pick and choose which businesses will open  when they… https://t.co/wriVzwAqip,joebiden demgovernors keep business closed lockdownpick choose business open httpstcowrivzwaqip,-0.05,negative
165,blowmetwotimes,"@KamalaHarris @JoeBiden Biden had  8 years to ""build it back better"" after the great recession.   He didn't.",kamalaharris joebiden biden year build back better great recession didnt,0.43333333333333335,positive
166,DuaneTbaum52,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
167,PatriciaBray,@funder #JoeBiden is not Donald Trump. He's sane and compassionate. He knows how government works. That's part of w… https://t.co/N7yT4Kw1iw,funder joebiden donald trump he sane compassionate know government work thats part w httpstconytkwiw,0.0,Neutral
168,hulk_american,@Dumpdonnie83 @janetj100 @BernardKerik @JoeBiden Stolen valor is against the law punk!,dumpdonnie janetj bernardkerik joebiden stolen valor law punk,0.0,Neutral
169,postcards4USA,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
170,ana13625553,"RT @MichaelJGwin: .@JoeBiden in Erie, PA ——&gt;  ""No matter how many lies he tells, I am not, not, not banning fracking. Period."" https://t.co…",rt michaeljgwin joebiden erie pa gt matter many lie tell banning fracking period httpstco ,0.5,positive
171,MarianneDonohue,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
172,classicgirl0113,"@square24_root @Tbonetnt @MccauleyPenny @JoeBiden Thus democrat vs Republican. We need this fixed, not made worse.",squareroot tbonetnt mccauleypenny joebiden thus democrat v republican need fixed made worse,-0.15000000000000002,negative
173,NDLB2020,"RT @nadjalopez: As a proud member of the @NoBorderWallLTX, I stand with @JoeBiden to stop the monstrous border wall. Behind me is the beaut…",rt nadjalopez proud member noborderwallltx stand joebiden stop monstrous border wall behind beaut ,0.2,positive
174,luckylindy31,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
175,JoseRescues,@ErinnFHarley @KamalaHarris @JoeBiden Love it too!,erinnfharley kamalaharris joebiden love,0.5,positive
176,randy808,@TheLeoTerrell @ArthelNeville @realDonaldTrump @JoeBiden @FoxNews Spot on @TheLeoTerrell ! I heard her say that as… https://t.co/4HkqhFgwEz,theleoterrell arthelneville realdonaldtrump joebiden foxnews spot theleoterrell heard say httpstcohkqhfgwez,0.0,Neutral
177,OrleansCaRaised,RT @KaivanShroff: Scientific American never backed a presidential candidate before 2020.   They endorsed @JoeBiden.   The Taliban have also…,rt kaivanshroff scientific american never backed presidential candidate endorsed joebiden taliban also ,0.0,Neutral
178,vivianb41268675,RT @sandra_larson7: @JoeBiden My Dad's soybean field in North Dakota! https://t.co/46DRnxVIIX,rt sandralarson joebiden dad soybean field north dakota httpstcodrnxviix,0.0,Neutral
