,user,text,cleaned_text,Sentiment_Polarity,Expression Label
118,molpe1222,RT @tribelaw: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/5taLcwF72r,rt tribelaw realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcotalcwfr,0.0,Neutral
119,andThisAndThat,@DevonESawa #DonaldTrump brought out the stupid of #America,devonesawa donaldtrump brought stupid america,-0.7999999999999999,negative
120,KarmiLou09,"I do not believe for one second that #DonaldTrump @POTUS has or had Coronavirus. Open your eyes people, he's using… https://t.co/6WTDnoJSSN",believe one second donaldtrump potus coronavirus open eye people he using httpstcowtdnojssn,0.0,Neutral
121,Topisue56,"RT @derekjames150: Just think, if we had an MSM that did its job properly and held politicians to account for their crimes, #DonaldTrump an…",rt derekjames think msm job properly held politician account crime donaldtrump ,0.0,Neutral
122,peterhbegley,RT @tribelaw: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/5taLcwF72r,rt tribelaw realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcotalcwfr,0.0,Neutral
123,lizrobinson54,RT @tribelaw: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/5taLcwF72r,rt tribelaw realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcotalcwfr,0.0,Neutral
124,latafiolesucree,RT @tribelaw: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/5taLcwF72r,rt tribelaw realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcotalcwfr,0.0,Neutral
125,BaszkoM,"RT @derekjames150: Just think, if we had an MSM that did its job properly and held politicians to account for their crimes, #DonaldTrump an…",rt derekjames think msm job properly held politician account crime donaldtrump ,0.0,Neutral
126,derekjames150,"Just think, if we had an MSM that did its job properly and held politicians to account for their crimes,… https://t.co/Cn29T1zsw7",think msm job properly held politician account crime httpstcocntzsw,0.0,Neutral
127,BLUNT05194958,"DON'T GET DISTRACTED!  #LindseyGraham has the SC #DONALDtrump franchise.  #LadyG will sell you out so more, should… https://t.co/iZp00cB2Oo",dont get distracted lindseygraham sc donaldtrump franchise ladyg sell httpstcoizpcboo,0.0,Neutral
128,WorldlyWise456,RT @tribelaw: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/5taLcwF72r,rt tribelaw realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcotalcwfr,0.0,Neutral
129,Safest4Women,RT @AlligatorGuard: @SimonMaslakArt Allegedly of course #BorisJohnson is a girl #DonaldTrump is a nice guy (#DontTrustTrump Really???) All…,rt alligatorguard simonmaslakart allegedly course borisjohnson girl donaldtrump nice guy donttrusttrump really ,0.2333333333333333,positive
130,AngelKalatzis,"@RenValkyrie @jacksfilms Dodging the question, mkay. Im trying to keep it as polite as possible , asshole. This is… https://t.co/XNvoBNViOo",renvalkyrie jacksfilms dodging question mkay im trying keep polite possible asshole httpstcoxnvobnvioo,0.0,Neutral
131,elizbowyer1,"RT @derekjames150: I would really, really, really, really, really, really like to see #DonaldTrump totally crushed in this November electio…",rt derekjames would really really really really really really like see donaldtrump totally crushed november electio ,0.05,positive
132,WorldlyWise456,RT @TheReal_NRP: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/jbz32O6xYH,rt therealnrp realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcojbzoxyh,0.0,Neutral
133,CLAREEVANS6,Well #BorisJohnson and #DonaldTrump ....supposed good #friends don't even have the #same #COVID__19 rules ...???? Why ???,well borisjohnson donaldtrump supposed good friend dont even covid rule ,0.7,positive
134,whoisyourpres,10/11/2020 – Donald Trump is your President. 🇺🇸  #DonaldTrump #DonaldTrumpIsYourPresident https://t.co/kl2PdA5jN3, donald trump president donaldtrump donaldtrumpisyourpresident httpstcoklpdajn,0.0,Neutral
135,cindyceemerson,"RT @ALSixers506: #CORONAKILLERtrump 213,000+ Deaths be #DonaldTrump #LYINGtrump #WhiteHouseInfestation #WhiteNationalistDONALD #COVIDtrumpC…",rt alsixers coronakillertrump death donaldtrump lyingtrump whitehouseinfestation whitenationalistdonald covidtrumpc ,0.0,Neutral
136,radiohead24,RT @TheReal_NRP: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/jbz32O6xYH,rt therealnrp realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcojbzoxyh,0.0,Neutral
137,NotGoneForLong,“International Disgrace”  #DonaldTrump couldn’t find Sweden or Norway on a map and thought Scandinavia was a countr… https://t.co/GtrWazBtAU, international disgrace donaldtrump find sweden norway map thought scandinavia countr httpstcogtrwazbtau,0.0,Neutral
138,FooteRikk,"RT @derekjames150: I would really, really, really, really, really, really like to see #DonaldTrump totally crushed in this November electio…",rt derekjames would really really really really really really like see donaldtrump totally crushed november electio ,0.05,positive
139,Gcf1517,RT @THEHermanCain: 'That wasn't even a contest last night.' #DonaldTrump #KamalaHarris https://t.co/LydLgayplq,rt thehermancain wasnt even contest last night donaldtrump kamalaharris httpstcolydlgayplq,0.0,Neutral
140,srobinson2020,"RT @ALSixers506: #CORONAKILLERtrump 213,000+ Deaths be #DonaldTrump #LYINGtrump #WhiteHouseInfestation #WhiteNationalistDONALD #COVIDtrumpC…",rt alsixers coronakillertrump death donaldtrump lyingtrump whitehouseinfestation whitenationalistdonald covidtrumpc ,0.0,Neutral
141,Gcf1517,RT @THEHermanCain: Tell us again who the racist is? #2020election #DonaldTrump #JoeBiden #LiberalRacism #Racism https://t.co/QtF1nqv1iM,rt thehermancain tell u racist election donaldtrump joebiden liberalracism racism httpstcoqtfnqvim,0.0,Neutral
142,BLUNT05194958,@hawklover3 @Biden_Army @harrisonjaime @LindseyGrahamSC #FoxPropaganda is now hosting the #LadyG. Beg-A-Thon! Why g… https://t.co/IKA6Zs9kCN,hawklover bidenarmy harrisonjaime lindseygrahamsc foxpropaganda hosting ladyg begathon g httpstcoikazskcn,0.0,Neutral
143,hughsansom,RT @TheReal_NRP: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/jbz32O6xYH,rt therealnrp realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcojbzoxyh,0.0,Neutral
144,Gcf1517,RT @THEHermanCain: This isn't the only false statement Harris made during the debate. #DonaldTrump #KamalaHarris https://t.co/UBR5sgM7cR,rt thehermancain isnt false statement harris made debate donaldtrump kamalaharris httpstcoubrsgmcr,-0.4000000000000001,negative
145,kmmccombs,RT @tribelaw: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/5taLcwF72r,rt tribelaw realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcotalcwfr,0.0,Neutral
146,AK73428200,@DonaldTrump_Re @Aak_Thu @Gu_Darshan_News @fake_patrakar @baburao__aapte @RoflRahul_ @godvarkar123 @Ghazala2402… https://t.co/7JoM5fvpN7,donaldtrumpre aakthu gudarshannews fakepatrakar baburaoaapte roflrahul godvarkar ghazala httpstcojomfvpn,0.0,Neutral
147,1ive1ove1earn,"RT @ETCanada: #DonaldTrump says #LeBronJames is ""a very nasty spokesman” for the Democratic Party https://t.co/zQs9YX0kD5",rt etcanada donaldtrump say lebronjames nasty spokesman democratic party httpstcozqsyxkd,-1.0,negative
148,SSJ3Negro,RT @TheReal_NRP: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/jbz32O6xYH,rt therealnrp realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcojbzoxyh,0.0,Neutral
149,Mammals4Life,RT @wirelesshogan: LIVE Join independent candidate Mark Charles for his second cup of coffee as he reflects on the dynamics of running agai…,rt wirelesshogan live join independent candidate mark charles second cup coffee reflects dynamic running agai ,0.03409090909090909,positive
150,Noog_Man,RT @TheReal_NRP: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/jbz32O6xYH,rt therealnrp realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcojbzoxyh,0.0,Neutral
151,AmericanDesign6,Trump 2020 Tshirt &amp; Mask Buy Here: https://t.co/RfEhplaRvo  Vote RED  #TrumpCovid19 #TrumpCoupPlot #Trump… https://t.co/FuRznBRa1W,trump tshirt amp mask buy httpstcorfehplarvo vote red trumpcovid trumpcoupplot trump httpstcofurznbraw,0.0,Neutral
152,jhy001,#DonaldTrump needs an immediate psychological intervention! #25thAmendmentNow ! And all of his #GOP enablers also n… https://t.co/pYhl1X3I2d,donaldtrump need immediate psychological intervention thamendmentnow gop enablers also n httpstcopyhlxid,0.0,Neutral
153,Mammals4Life,"RT @wirelesshogan: Our campaign for #AllThePeople is listening to voices of #Millennials, #GenZ &amp; #BIPOC who are protesting for systemic ch…",rt wirelesshogan campaign allthepeople listening voice millennials genz amp bipoc protesting systemic ch ,0.0,Neutral
154,PmurtTrump,"RT @ALSixers506: #CORONAKILLERtrump 213,000+ Deaths be #DonaldTrump #LYINGtrump #WhiteHouseInfestation #WhiteNationalistDONALD #COVIDtrumpC…",rt alsixers coronakillertrump death donaldtrump lyingtrump whitehouseinfestation whitenationalistdonald covidtrumpc ,0.0,Neutral
155,LacySOS,RT @tribelaw: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/5taLcwF72r,rt tribelaw realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcotalcwfr,0.0,Neutral
156,Scunnert2,RT @derekjames150: #DonaldTrump has now been given the all clear by his doctor who no longer considers him contagious. This must be the sho…,rt derekjames donaldtrump given clear doctor longer considers contagious must sho ,0.10000000000000002,positive
157,DeniseDawn04,RT @tribelaw: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/5taLcwF72r,rt tribelaw realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcotalcwfr,0.0,Neutral
158,MindyS1990,Like Fire &amp; Ice  🔥🧊  #politicalmeme #DonaldTrump #MikePence #maga #MAGA2020 #Trump2020 https://t.co/LmCSzFonv8,like fire amp ice politicalmeme donaldtrump mikepence maga maga trump httpstcolmcszfonv,0.0,Neutral
159,STouhida,MY NEW #LOGO #DESING FOR NEED ANY LOGO DESING? #ORDER NOW  CHECKOUT ME ON FIVER https://t.co/vhzkRD52yn #COVID__19… https://t.co/2a9trN38Hu,new logo desing need logo desing order checkout fiver httpstcovhzkrdyn covid httpstcoatrnhu,0.13636363636363635,positive
160,Favouro07456703,"@mrmacaronii @sars_watchs Pls let us flood @donaldtrump tweets, buhari will hear us by Force",mrmacaronii sarswatchs pls let u flood donaldtrump tweet buhari hear u force,0.0,Neutral
161,RTS_Gamer321098,RT @suzannelynch1: New ABC- Washington Post poll shows #JoeBiden ahead of #DonaldTrump by 12 points nationally; 54 v 42 % #Election2020   h…,rt suzannelynch new abc washington post poll show joebiden ahead donaldtrump point nationally v election h ,0.13636363636363635,positive
162,suzannelynch1,New ABC- Washington Post poll shows #JoeBiden ahead of #DonaldTrump by 12 points nationally; 54 v 42 %… https://t.co/LScjNYiqNF,new abc washington post poll show joebiden ahead donaldtrump point nationally v httpstcolscjnyiqnf,0.13636363636363635,positive
163,AdbTNxo,RT @LaverriereToby: #DONALDTRUMP WHY SHOULD YOU LISTEN TO ME? BECAUSE OTHER PEOPLE ARE LISTENING TOO! DON'T YOU GET IT YET? THESE ARE YOUR…,rt laverrieretoby donaldtrump listen people listening dont get yet ,0.0,Neutral
164,Hasan08931491,RT @heavyed65: Life Under a Illegal #Israeli #Occupation  At leat 11 #Palestinians were injured during the clashes that broke out with #Isr…,rt heavyed life illegal israeli occupation leat palestinian injured clash broke isr ,-0.5,negative
165,AmericanDesign6,Trump 2020 Tshirt &amp; Mask Buy Here: https://t.co/RfEhplaRvo  #TrumpCovid19 #DonaldTrump #VOTE #Republicans… https://t.co/oAV8uSE796,trump tshirt amp mask buy httpstcorfehplarvo trumpcovid donaldtrump vote republican httpstcooavuse,0.0,Neutral
166,BLUNT05194958,"#LindseyGraham, WHY NO COVID19 TEST RESULTS???  What are YOU hiding?  #JaimeHarrison showed his taxes.  Jaime will… https://t.co/4yeC2GckVc",lindseygraham covid test result hiding jaimeharrison showed tax jaime httpstcoyecgckvc,0.0,Neutral
167,Jlvl3890,How the hell has Trump's support not completely collapsed? An endorsement from the Taliban and domestic terrorism u… https://t.co/fbbC8DpZCM,hell trump support completely collapsed endorsement taliban domestic terrorism u httpstcofbbcdpzcm,0.05,positive
168,dolarhyde_uc,RT @Harryslaststand: #DonaldTrump may no longer be contagious for #COVID__19 but he is still a super spreader for fascism and should be enc…,rt harryslaststand donaldtrump may longer contagious covid still super spreader fascism enc ,0.3333333333333333,positive
169,PaulWhelan745,Would you trust that #DonaldTrump is no longer a risk for transmitting the coronavirus?,would trust donaldtrump longer risk transmitting coronavirus,0.0,Neutral
170,EleanorWhitak11,Opinion | Who’s the Tax Cheat: The Lady in Jail or the Man in the White House? - The New York Times #LiarInChief… https://t.co/XVFWCTH56s,opinion tax cheat lady jail man white house new york time liarinchief httpstcoxvfwcths,0.012121212121212116,positive
171,GarryLloydThom2,RT @Harryslaststand: #DonaldTrump may no longer be contagious for #COVID__19 but he is still a super spreader for fascism and should be enc…,rt harryslaststand donaldtrump may longer contagious covid still super spreader fascism enc ,0.3333333333333333,positive
172,KennethLukasie1,"RT @KennethLukasie1: Do you think DonaldTrump is qualified to be the President of the USA? Yes(153,679)vote No(10,717)vote Do you support P…",rt kennethlukasie think donaldtrump qualified president usa yesvote novote support p ,0.0,Neutral
